2005-08-22,05:04:17,WARNING,"Head14 pick up the edge of Part 34-14626,of Feeder R15",5633
2005-08-22,05:04:17,WARNING,"Head13 pick up the edge of Part 34-14626,of Feeder R15",5633
2005-08-22,05:04:17,WARNING,"Head15 pick up the edge of Part 34-14626,of Feeder R15",5633
2005-08-22,05:04:18,WARNING,"Head12 Feeder R15 Part 34-14626,The retry count for part pickup was exceeded for the tape feeder.",5101
2005-08-22,05:04:18,WARNING,"Head14 Feeder R15 Part 34-14626,The retry count for part pickup was exceeded for the tape feeder.",5101
2005-08-22,05:04:18,WARNING,"Head11 Feeder R15 Part 34-14626,The retry count for part pickup was exceeded for the tape feeder.",5101
2005-08-22,05:04:18,WARNING,"Head13 Feeder R15 Part 34-14626,The retry count for part pickup was exceeded for the tape feeder.",5101
2005-08-22,05:04:18,WARNING,"Head15 Feeder R15 Part 34-14626,The retry count for part pickup was exceeded for the tape feeder.",5101
2005-08-22,05:04:35,NORMAL,*)eMEC_PANNEL_STOP_BUTTON_FRONT,fe22
2005-08-22,05:04:35,NORMAL,*)eMEC_PANNEL_STOP_BUTTON_FRONT,fe22
2005-08-22,05:04:35,NORMAL,*)eMEC_PANNEL_STOP_BUTTON_FRONT,fe22
2005-08-22,05:04:35,NORMAL,*)eMEC_PANNEL_STOP_BUTTON_FRONT,fe22
2005-08-22,05:04:36,NORMAL,*)[eMEC_AUTO_RUN_END_REPORT] (Auto Run Stop),0111
2005-08-22,05:22:50,WARNING,The teaching box was disabled at the front.,0950
2005-08-22,05:22:50,WARNING,The teaching box was enabled at the rear side.,0954
2005-08-22,05:22:50,NORMAL,*)eMEC_START_PRODUCTION_FRONTPANEL,ff12
2005-08-22,05:22:50,NORMAL,*)eMEC_START_PRODUCTION_MANUAL,ff11
2005-08-22,05:22:50,NORMAL,*)eMEC_PANNEL_START_BUTTON_FRONT,fe21
2005-08-22,05:22:50,NORMAL,*)eMEC_START_PRODUCTION_REQUEST,ff13
2005-08-22,05:22:50,NORMAL,(Auto Run Start),0110
2005-08-22,05:22:50,NORMAL,*)eMEC_START_PRODUCTION_FRONTPANEL,ff12
2005-08-22,05:22:50,NORMAL,*)eMEC_PANNEL_START_BUTTON_FRONT,fe21
2005-08-22,05:22:51,NORMAL,Thermal Mapping Timing,0932
2005-08-22,05:22:52,NORMAL,Thermal Mapping Timing,0932
